交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/10,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,22.5000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,23.0000,買權,-,-,-,-,0,2.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,23.0000,買權,-,-,-,-,0,2.05,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.63,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.77,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.7,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.87,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.46,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.55,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.64,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.51,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.68,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.66,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.38,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,23.0000,買權,-,-,-,-,0,1.43,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.18,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.16,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,23.0000,賣權,-,-,-,-,0,0.16,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.54,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.58,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.18,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.37,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.31,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.41,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.1,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.15,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.24,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.12,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.27,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.28,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,23.5000,買權,-,-,-,-,0,1,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,23.5000,買權,-,-,-,-,0,1.08,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.28,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.18,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.31,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.28,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.23,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.22,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.24,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.35,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,23.5000,賣權,-,-,-,-,0,0.35,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,24.0000,買權,-,-,-,-,0,1,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,24.0000,買權,-,-,-,-,0,1.12,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,24.0000,買權,-,-,-,-,0,1.14,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.79,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.98,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.8,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,24.0000,買權,-,-,-,-,0,1.02,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.81,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.78,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.88,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.92,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.95,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,24.0000,買權,-,-,-,-,0,0.78,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.45,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.32,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.44,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.36,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.37,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.41,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.22,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.39,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.26,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.55,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,24.0000,賣權,-,-,-,-,0,0.55,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.75,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.76,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.72,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.7,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.55,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.54,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.52,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.6,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.44,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,24.5000,買權,-,-,-,-,0,0.54,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.52,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.73,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.59,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.43,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.58,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.61,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.53,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.42,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.36,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.81,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,24.5000,賣權,-,-,-,-,0,0.81,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.47,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.39,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.47,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.27,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.48,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.37,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.32,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.38,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.4,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.46,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.26,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,25.0000,買權,-,-,-,-,0,0.36,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.96,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.8,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.94,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,25.0000,賣權,-,-,-,-,0,1.03,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.89,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.99,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.71,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.85,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.88,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.64,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.78,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,25.0000,賣權,-,-,-,-,0,0.58,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,25.0000,賣權,-,-,-,-,0,1.13,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,25.0000,賣權,-,-,-,-,0,1.12,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.19,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,26.0000,買權,-,-,-,-,0,0.14,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.69,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.53,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.65,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.77,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.65,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.81,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.43,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.51,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.55,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.59,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.26,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.22,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.91,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,26.0000,賣權,-,-,-,-,0,1.89,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,27.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.56,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.43,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.52,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.65,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.57,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.75,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.26,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.45,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.41,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.46,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.06,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.07,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.82,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,27.0000,賣權,-,-,-,-,0,2.79,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,28.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.51,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.4,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.46,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.61,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.55,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.74,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.18,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.44,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.36,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.41,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,28.0000,賣權,-,-,-,-,0,2.98,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.75,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,28.0000,賣權,-,-,-,-,0,3.79,0,-,-,-,-,,一般,
2019/06/19,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/21,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/20,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/05,CBO,201909  ,29.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.5,0,-,-,-,-,,一般,
2019/06/12,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.39,0,-,-,-,-,,一般,
2019/06/10,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.44,0,-,-,-,-,,一般,
2019/06/11,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.54,0,-,-,-,-,,一般,
2019/06/06,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.59,0,-,-,-,-,,一般,
2019/06/14,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.44,0,-,-,-,-,,一般,
2019/06/17,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.4,0,-,-,-,-,,一般,
2019/06/18,CBO,201909  ,29.0000,賣權,-,-,-,-,0,4.35,0,-,-,-,-,,一般,
